P	k	t	s_t	c_t	o_t	b_t_1	b_t_2	v_t_1	v_t_2	d_t	a_t	rt_t	r_t
44	0	163	1	+0.56	+0.60	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	164	1	+0.59	+0.82	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	165	0	-0.55	-0.80	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	166	1	+0.21	-0.11	+0.71	+0.29	+1.00	+0.00	0	0	NaN	0
44	0	167	0	-0.27	-0.07	+0.64	+0.36	+1.00	+0.00	0	0	NaN	1
44	0	168	1	+0.78	+0.84	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	169	0	-0.34	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	170	0	-0.67	-0.32	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
44	0	171	0	-0.71	-0.94	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	172	0	-0.74	-0.54	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	173	0	-0.52	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
44	0	174	0	-0.81	-0.81	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	175	0	-0.74	-0.83	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	176	0	-0.06	-0.36	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
44	0	177	1	+0.04	+0.19	+0.17	+0.83	+0.00	+1.00	1	1	NaN	1
44	0	178	0	-0.31	-0.42	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
44	0	179	0	-0.01	+0.04	+0.42	+0.58	+0.00	+1.00	1	1	NaN	0
44	0	180	1	+0.45	+0.33	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
44	0	181	1	+0.35	+0.10	+0.31	+0.69	+0.00	+1.00	1	1	NaN	1
44	0	182	0	-0.88	-1.06	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	183	1	+0.96	+1.15	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	184	1	+0.10	+0.10	+0.30	+0.70	+0.00	+1.00	1	1	NaN	1
44	0	185	1	+0.33	+0.36	+0.03	+0.97	+0.00	+1.00	1	1	NaN	1
44	0	186	0	-0.20	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	187	0	-0.59	-0.45	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	188	0	-0.87	-0.90	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	189	0	-0.40	-0.36	+0.96	+0.04	+1.00	+0.00	0	0	NaN	1
44	0	190	1	+0.21	+0.25	+0.11	+0.89	+0.00	+1.00	1	1	NaN	1
44	0	191	1	+0.88	+1.03	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	192	0	-0.79	-0.95	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	193	1	+0.98	+0.79	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	194	1	+0.77	+0.81	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	195	0	-0.53	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	196	1	+0.69	+0.41	+0.02	+0.98	+0.00	+1.00	1	1	NaN	1
44	0	197	1	+0.29	+0.23	+0.13	+0.87	+0.00	+1.00	1	0	NaN	0
44	0	198	0	-0.90	-1.38	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	199	1	+0.63	+0.86	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	200	1	+0.71	+0.83	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	201	1	+0.71	+1.06	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	202	1	+0.82	+0.81	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	203	1	+0.53	+0.85	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	204	1	+0.51	+0.44	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
44	0	205	1	+0.55	+0.47	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
44	0	206	1	+0.63	+0.62	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	207	0	-0.19	+0.12	+0.28	+0.72	+0.00	+1.00	1	1	NaN	0
44	0	208	0	-0.26	-0.27	+0.92	+0.08	+1.00	+0.00	0	0	NaN	1
44	0	209	0	-0.34	-0.72	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	210	0	-0.91	-1.10	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	211	1	+0.67	+1.04	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	212	0	-0.91	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	213	0	-0.80	-0.37	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
44	0	214	1	+0.40	+0.27	+0.09	+0.91	+0.00	+1.00	1	1	NaN	1
44	0	215	0	-0.67	-0.47	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	216	0	-0.66	-0.67	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	217	0	-0.67	-0.74	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	218	0	-0.08	-0.23	+0.88	+0.12	+1.00	+0.00	0	1	NaN	0
44	0	219	1	+0.06	+0.04	+0.41	+0.59	+0.00	+1.00	1	1	NaN	1
44	0	220	0	-0.81	-0.78	+1.00	+0.00	+1.00	+0.00	0	1	NaN	0
44	0	221	0	-0.77	-0.87	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	222	1	+0.75	+0.86	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	223	0	-0.22	-0.39	+0.97	+0.03	+1.00	+0.00	0	0	NaN	1
44	0	224	1	+0.31	+0.31	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
44	0	225	0	-0.40	-0.63	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	226	0	-0.90	-0.84	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	227	1	+0.43	+0.66	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	228	1	+0.89	+0.94	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	229	0	-0.42	-0.51	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	230	1	+0.26	+0.30	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
44	0	231	1	+0.88	+1.04	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	232	0	-0.10	-0.10	+0.69	+0.31	+1.00	+0.00	0	0	NaN	1
44	0	233	0	-0.82	-0.91	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	234	1	+0.56	+0.31	+0.06	+0.94	+0.00	+1.00	1	1	NaN	1
44	0	235	0	-0.16	+0.26	+0.10	+0.90	+0.00	+1.00	1	1	NaN	0
44	0	236	1	+0.49	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
44	0	237	0	-0.62	-0.53	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	238	1	+0.59	+0.63	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	239	0	-0.14	-0.17	+0.81	+0.19	+1.00	+0.00	0	0	NaN	1
44	0	240	1	+0.11	+0.51	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
44	0	241	0	-0.34	-0.44	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	242	1	+0.57	+0.51	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
44	0	243	0	-0.00	-0.01	+0.51	+0.49	+1.00	+0.00	0	0	NaN	1
44	0	244	1	+0.18	+0.18	+0.18	+0.82	+0.00	+1.00	1	1	NaN	1
44	0	245	1	+0.36	+0.46	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
44	0	246	0	-0.17	+0.00	+0.50	+0.50	+0.00	+1.00	1	1	NaN	0
44	0	247	1	+0.65	+0.29	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
44	0	248	1	+0.83	+0.70	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	249	0	-0.14	+0.22	+0.13	+0.87	+0.00	+1.00	1	1	NaN	0
44	0	250	0	-0.15	+0.11	+0.30	+0.70	+0.00	+1.00	1	1	NaN	0
44	0	251	1	+0.56	+0.69	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	252	0	-0.75	-0.91	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	253	0	-0.66	-0.40	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
44	0	254	0	-0.77	-0.42	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
44	0	255	1	+0.92	+1.23	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	256	1	+0.89	+0.94	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	257	1	+0.49	+0.91	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	258	0	-0.18	-0.11	+0.71	+0.29	+1.00	+0.00	0	0	NaN	1
44	0	259	0	-0.85	-0.57	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	260	0	-0.19	-0.75	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	261	1	+0.28	+0.48	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
44	0	262	0	-0.14	+0.29	+0.07	+0.93	+0.00	+1.00	1	1	NaN	0
44	0	263	1	+0.73	+0.78	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	264	1	+0.53	+0.73	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	265	1	+0.19	+0.28	+0.08	+0.92	+0.00	+1.00	1	1	NaN	1
44	0	266	1	+0.26	+0.35	+0.04	+0.96	+0.00	+1.00	1	1	NaN	1
44	0	267	1	+0.24	+0.32	+0.05	+0.95	+0.00	+1.00	1	1	NaN	1
44	0	268	0	-0.84	-0.84	+1.00	+0.00	+1.00	+0.00	0	0	NaN	1
44	0	269	1	+0.16	-0.09	+0.68	+0.32	+1.00	+0.00	0	0	NaN	0
44	0	270	1	+0.96	+1.20	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	271	1	+0.66	+0.80	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	272	1	+0.30	+0.55	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	273	1	+0.38	+0.25	+0.11	+0.89	+0.00	+1.00	1	1	NaN	1
44	0	274	0	-0.37	-0.50	+0.99	+0.01	+1.00	+0.00	0	0	NaN	1
44	0	275	1	+0.72	+0.85	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
44	0	276	1	+0.31	+0.17	+0.20	+0.80	+0.00	+1.00	1	1	NaN	1
44	0	277	0	-0.54	-0.41	+0.98	+0.02	+1.00	+0.00	0	0	NaN	1
44	0	278	1	+0.59	+0.49	+0.01	+0.99	+0.00	+1.00	1	1	NaN	1
44	0	279	0	-0.04	-0.17	+0.80	+0.20	+1.00	+0.00	0	0	NaN	1
44	0	280	0	-0.02	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
44	0	281	0	-0.03	-0.33	+0.95	+0.05	+1.00	+0.00	0	0	NaN	1
44	0	282	1	+0.73	+0.63	+0.00	+1.00	+0.00	+1.00	1	1	NaN	1
